State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
ME,2017,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",294,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,294
ME,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",295,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,295
ME,2017,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",304,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,304
ME,2017,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",298,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,298
ME,2017,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",290,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,290
ME,2017,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",292,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,292
ME,2017,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",295,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,295
ME,2017,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",303,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,303
ME,2017,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",317,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,317
ME,2017,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",319,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,319
ME,2017,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",328,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,328
ME,2018,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",327,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,327
ME,2018,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",334,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,334
ME,2018,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",335,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,335
ME,2018,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",329,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,329
ME,2018,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",327,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,327
ME,2018,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",331,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,331
ME,2018,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",329,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,329
ME,2018,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",330,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,330
ME,2018,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",314,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,314
ME,2018,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",302,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,302
ME,2018,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",298,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,298
ME,2018,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",270,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,270
ME,2019,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",264,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,264
ME,2019,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",272,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,272
ME,2019,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",261,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,261
ME,2019,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",254,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,254
ME,2019,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",265,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,265
ME,2019,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",270,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,270
ME,2019,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",261,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,261
ME,2019,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",271,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,271
ME,2019,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",278,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,278
ME,2019,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",303,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,303
ME,2019,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",303,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,303
ME,2019,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",313,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,313
ME,2020,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",332,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,332
ME,2020,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",340,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,340
ME,2020,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",354,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,354
ME,2020,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",358,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,358
ME,2020,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",368,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,368
ME,2020,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",373,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,373
ME,2020,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",385,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,385
ME,2020,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",384,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,384
ME,2020,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",389,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,389
ME,2020,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",377,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,377
ME,2020,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",392,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,392
ME,2020,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",407,100,0.006402049,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,407
ME,2021,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",424,100,0.006327112,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,424
ME,2021,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",425,100,0.006354451,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,425
ME,2021,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",446,100,0.00637105,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,446
ME,2021,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",456,100,0.006362942,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,456
ME,2021,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",462,100,0.006312733,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,462
ME,2021,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",468,100,0.006257431,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,468
ME,2021,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",476,100,0.006232083,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,476
ME,2021,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",478,100,0.006203089,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,478
ME,2021,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",496,100,0.006152332,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,496
ME,2021,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",517,100,0.006026638,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,517
ME,2021,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",538,100,0.005935775,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,538
ME,2021,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",548,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,548
ME,2022,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",534,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,534
ME,2022,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",539,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,539
ME,2022,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",541,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,541
ME,2022,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",553,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,553
ME,2022,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",548,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,548
ME,2022,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",564,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,564
ME,2022,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",583,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,583
ME,2022,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",602,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,602
ME,2022,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",602,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,602
ME,2022,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",606,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,606
ME,2022,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",607,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,607
ME,2022,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",622,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,622
ME,2023,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",634,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,634
ME,2023,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",635,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,635
ME,2023,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",617,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,617
ME,2023,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",617,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,617
ME,2023,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",619,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,619
ME,2023,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",604,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,604
ME,2023,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",586,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,586
ME,2023,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",565,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,565
ME,2023,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",563,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,563
ME,2023,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",551,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,551
ME,2023,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",535,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,535
ME,2023,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",511,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,511
ME,2024,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",498,100,0,Maine,Underreported due to incomplete data.,*,498
ME,2024,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",492,100,0,Maine,Underreported due to incomplete data.,*,492
ME,2024,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",506,100,0,Maine,Underreported due to incomplete data.,*,506
ME,2024,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",488,100,0,Maine,Underreported due to incomplete data.,*,488
ME,2024,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",482,100,0,Maine,Underreported due to incomplete data.,*,482
ME,2024,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",471,100,0,Maine,Underreported due to incomplete data.,*,471
ME,2024,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",460,100,0.006024459,Maine,Underreported due to incomplete data.,*,460
ME,2024,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",444,100,0.006039741,Maine,Underreported due to incomplete data.,*,444
ME,2024,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",423,100,0.018158707,Maine,Underreported due to incomplete data.,*,423
ME,2024,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",407,100,0.018141138,Maine,Underreported due to incomplete data.,*,407
ME,2024,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",394,100,0.018188432,Maine,Underreported due to incomplete data.,*,394
ME,2024,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",385,100,0.018278194,Maine,Underreported due to incomplete data.,*,385
ME,2025,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",370,100,0.018180716,Maine,Underreported due to incomplete data.,*,370
ME,2025,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",358,100,0.030147724,Maine,Underreported due to incomplete data.,*,358
ME,2025,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",332,100,0.042166135,Maine,Underreported due to incomplete data.,*,332
ME,2025,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",325,100,0.060016805,Maine,Underreported due to incomplete data.,*,325
ME,2015,January,12 month-ending,Number of Deaths,"13,627",100,0.058706979,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,February,12 month-ending,Number of Deaths,"13,845",100,0.043336945,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,March,12 month-ending,Number of Deaths,"13,901",100,0.028774908,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,April,12 month-ending,Number of Deaths,"13,993",100,0.021439291,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,May,12 month-ending,Number of Deaths,"14,023",100,0.014262283,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,June,12 month-ending,Number of Deaths,"14,016",100,0.014269406,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,July,12 month-ending,Number of Deaths,"14,052",100,0.014232849,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,August,12 month-ending,Number of Deaths,"14,179",100,0.014105367,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,September,12 month-ending,Number of Deaths,"14,296",100,0.006994964,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,October,12 month-ending,Number of Deaths,"14,368",100,0.006959911,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,November,12 month-ending,Number of Deaths,"14,367",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,December,12 month-ending,Number of Deaths,"14,324",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,January,12 month-ending,Number of Deaths,"14,129",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,February,12 month-ending,Number of Deaths,"13,952",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,March,12 month-ending,Number of Deaths,"13,897",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,April,12 month-ending,Number of Deaths,"13,868",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,May,12 month-ending,Number of Deaths,"13,964",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,June,12 month-ending,Number of Deaths,"14,059",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,July,12 month-ending,Number of Deaths,"14,044",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,August,12 month-ending,Number of Deaths,"14,005",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,September,12 month-ending,Number of Deaths,"13,937",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,October,12 month-ending,Number of Deaths,"13,923",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,November,12 month-ending,Number of Deaths,"13,983",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,December,12 month-ending,Number of Deaths,"14,069",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,January,12 month-ending,Number of Deaths,"14,136",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,February,12 month-ending,Number of Deaths,"14,224",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,March,12 month-ending,Number of Deaths,"14,326",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,April,12 month-ending,Number of Deaths,"14,445",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,May,12 month-ending,Number of Deaths,"14,342",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,June,12 month-ending,Number of Deaths,"14,362",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,July,12 month-ending,Number of Deaths,"14,325",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,August,12 month-ending,Number of Deaths,"14,391",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,September,12 month-ending,Number of Deaths,"14,479",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,October,12 month-ending,Number of Deaths,"14,467",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,November,12 month-ending,Number of Deaths,"14,491",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,December,12 month-ending,Number of Deaths,"14,513",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2018,January,12 month-ending,Number of Deaths,"14,604",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2018,February,12 month-ending,Number of Deaths,"14,640",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2018,March,12 month-ending,Number of Deaths,"14,551",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2018,April,12 month-ending,Number of Deaths,"14,507",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2018,May,12 month-ending,Number of Deaths,"14,473",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2018,June,12 month-ending,Number of Deaths,"14,440",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2018,July,12 month-ending,Number of Deaths,"14,488",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2018,August,12 month-ending,Number of Deaths,"14,471",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2018,September,12 month-ending,Number of Deaths,"14,465",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2018,October,12 month-ending,Number of Deaths,"14,531",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2018,November,12 month-ending,Number of Deaths,"14,555",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2018,December,12 month-ending,Number of Deaths,"14,548",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2019,January,12 month-ending,Number of Deaths,"14,551",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2019,February,12 month-ending,Number of Deaths,"14,540",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2019,March,12 month-ending,Number of Deaths,"14,683",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2019,April,12 month-ending,Number of Deaths,"14,709",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2019,May,12 month-ending,Number of Deaths,"14,760",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2019,June,12 month-ending,Number of Deaths,"14,809",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2019,July,12 month-ending,Number of Deaths,"14,854",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2019,August,12 month-ending,Number of Deaths,"14,893",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2019,September,12 month-ending,Number of Deaths,"14,895",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2019,October,12 month-ending,Number of Deaths,"14,903",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2019,November,12 month-ending,Number of Deaths,"14,889",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2019,December,12 month-ending,Number of Deaths,"14,877",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2020,January,12 month-ending,Number of Deaths,"14,902",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2020,February,12 month-ending,Number of Deaths,"14,990",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2020,March,12 month-ending,Number of Deaths,"14,903",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2020,April,12 month-ending,Number of Deaths,"14,902",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2020,May,12 month-ending,Number of Deaths,"14,958",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2020,June,12 month-ending,Number of Deaths,"14,968",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2020,July,12 month-ending,Number of Deaths,"15,035",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2020,August,12 month-ending,Number of Deaths,"15,096",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2020,September,12 month-ending,Number of Deaths,"15,216",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2020,October,12 month-ending,Number of Deaths,"15,196",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2020,November,12 month-ending,Number of Deaths,"15,370",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2020,December,12 month-ending,Number of Deaths,"15,620",100,0.006402049,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2021,January,12 month-ending,Number of Deaths,"15,805",100,0.006327112,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2021,February,12 month-ending,Number of Deaths,"15,737",100,0.006354451,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2021,March,12 month-ending,Number of Deaths,"15,696",100,0.00637105,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
